,name,unit,iou,label,category
25558,SwAV(R),982,0.020007304847240448,floor-t,part
25559,SwAV(R),983,0.019623754546046257,person-t,part
25560,SwAV(R),984,0.048734311014413834,head,part
25561,SwAV(R),985,0.041897963732481,ceiling,object
25562,SwAV(R),986,0.05207274481654167,seat,object
25563,SwAV(R),987,0.03275910019874573,orange,color
25564,SwAV(R),988,0.023357762023806572,building,object
25565,SwAV(R),989,0.031979259103536606,grass-t,part
25566,SwAV(R),990,0.01880262792110443,water,object
25567,SwAV(R),991,0.032582107931375504,water-t,part
25568,SwAV(R),992,0.03968099504709244,person-b,part
25569,SwAV(R),993,0.02597801573574543,flower,object
25570,SwAV(R),994,0.04774745553731918,water,object
25571,SwAV(R),995,0.08843300491571426,road,object
25572,SwAV(R),996,0.02244342304766178,airplane,object
25573,SwAV(R),997,0.08986657857894897,head,part
25574,SwAV(R),998,0.04598969966173172,paper,material
25575,SwAV(R),999,0.02844950370490551,torso,part
25576,SwAV(R),1000,0.04391753673553467,person-t,part
25577,SwAV(R),1001,0.02335582673549652,wall-r,part
25578,SwAV(R),1002,0.047137562185525894,horse,object
25579,SwAV(R),1003,0.045784272253513336,paper,material
25580,SwAV(R),1004,0.03921092301607132,fence,object
25581,SwAV(R),1005,0.06693156063556671,cabinet,object
25582,SwAV(R),1006,0.04665626958012581,tile,material
25583,SwAV(R),1007,0.031871724873781204,person,object
25584,SwAV(R),1008,0.09078981727361679,person-t,part
25585,SwAV(R),1009,0.01600770652294159,person-b,part
25586,SwAV(R),1010,0.03575284779071808,orange,color
25587,SwAV(R),1011,0.02188101038336754,seat,object
25588,SwAV(R),1012,0.020006943494081497,bottle,object
25589,SwAV(R),1013,0.05213538184762001,table,object
25590,SwAV(R),1014,0.03387821465730667,grass-t,part
25591,SwAV(R),1015,0.028856799006462097,sea,object
25592,SwAV(R),1016,0.07266750186681747,leg,part
25593,SwAV(R),1017,0.014136494137346745,tree,object
25594,SwAV(R),1018,0.026407398283481598,wall,object
25595,SwAV(R),1019,0.020662788301706314,wall-t,part
25596,SwAV(R),1020,0.020892992615699768,wall,object
25597,SwAV(R),1021,0.024470310658216476,foliage,material
25598,SwAV(R),1022,0.020324885845184326,bus,object
25599,SwAV(R),1023,0.0316946804523468,sky-b,part
25600,SwAV(R),1024,0.03920719027519226,stairway,object
25601,SwAV(R),1025,0.03668723627924919,building,object
25602,SwAV(R),1026,0.031952325254678726,sea,object
25603,SwAV(R),1027,0.030768543481826782,wood,material
25604,SwAV(R),1028,0.03826630860567093,glass,material
25605,SwAV(R),1029,0.029669420793652534,mountain-t,part
25606,SwAV(R),1030,0.09095188975334167,paper,material
25607,SwAV(R),1031,0.050473377108573914,ceiling-b,part
25608,SwAV(R),1032,0.02881835587322712,grass-b,part
25609,SwAV(R),1033,0.025688212364912033,bottle,object
25610,SwAV(R),1034,0.04115813970565796,ball,object
25611,SwAV(R),1035,0.04650338739156723,ceiling-b,part
25612,SwAV(R),1036,0.023997578769922256,ceramic,material
25613,SwAV(R),1037,0.019442567601799965,food,material
25614,SwAV(R),1038,0.026862366124987602,building,object
25615,SwAV(R),1039,0.043728057295084,house,object
25616,SwAV(R),1040,0.04088969528675079,building-t,part
25617,SwAV(R),1041,0.027122318744659424,ceiling-b,part
25618,SwAV(R),1042,0.02795618772506714,ceiling-b,part
25619,SwAV(R),1043,0.038310810923576355,window,object
25620,SwAV(R),1044,0.029865730553865433,mountain,object
25621,SwAV(R),1045,0.025301529094576836,grandstand,object
25622,SwAV(R),1046,0.018187010660767555,bed,object
25623,SwAV(R),1047,0.04291952773928642,floor,object
25624,SwAV(R),1048,0.045941997319459915,person,object
25625,SwAV(R),1049,0.05782163888216019,mountain-t,part
25626,SwAV(R),1050,0.028463445603847504,plastic,material
25627,SwAV(R),1051,0.030602306127548218,ceiling-b,part
25628,SwAV(R),1052,0.01786443404853344,ceiling,object
25629,SwAV(R),1053,0.03928592428565025,plant,object
25630,SwAV(R),1054,0.024364836513996124,person-t,part
25631,SwAV(R),1055,0.048250097781419754,bus,object
25632,SwAV(R),1056,0.05041884258389473,person-r,part
25633,SwAV(R),1057,0.026448680087924004,rock,object
25634,SwAV(R),1058,0.08596465736627579,person-t,part
25635,SwAV(R),1059,0.029520897194743156,person-b,part
25636,SwAV(R),1060,0.020690755918622017,ceiling,object
25637,SwAV(R),1061,0.01859133131802082,water,object
25638,SwAV(R),1062,0.028489766642451286,stone,material
25639,SwAV(R),1063,0.03917285427451134,fence,object
25640,SwAV(R),1064,0.024599917232990265,sea,object
25641,SwAV(R),1065,0.03421635553240776,food,material
25642,SwAV(R),1066,0.03279418125748634,plant,object
25643,SwAV(R),1067,0.030822720378637314,torso,part
25644,SwAV(R),1068,0.04540853947401047,horse,object
25645,SwAV(R),1069,0.037631805986166,torso,part
25646,SwAV(R),1070,0.04796605557203293,house,object
25647,SwAV(R),1071,0.060380663722753525,table,object
25648,SwAV(R),1072,0.028611427173018456,person-t,part
25649,SwAV(R),1073,0.03608705848455429,motorbike,object
25650,SwAV(R),1074,0.02370261773467064,head,part
25651,SwAV(R),1075,0.04938575625419617,skin,material
25652,SwAV(R),1076,0.03152428939938545,person-b,part
25653,SwAV(R),1077,0.06826820969581604,arm,part
25654,SwAV(R),1078,0.038617201149463654,plant,object
25655,SwAV(R),1079,0.052085474133491516,torso,part
25656,SwAV(R),1080,0.019735518842935562,building-t,part
25657,SwAV(R),1081,0.028598567470908165,ceiling,object
25658,SwAV(R),1082,0.027598604559898376,building,object
25659,SwAV(R),1083,0.02421599254012108,building-t,part
25660,SwAV(R),1084,0.02734903059899807,house,object
25661,SwAV(R),1085,0.028960827738046646,shelf,object
25662,SwAV(R),1086,0.026126587763428688,car-b,part
25663,SwAV(R),1087,0.045074790716171265,car,object
25664,SwAV(R),1088,0.028065988793969154,cloud,part
25665,SwAV(R),1089,0.06203647330403328,person-t,part
25666,SwAV(R),1090,0.058931101113557816,person-b,part
25667,SwAV(R),1091,0.024660296738147736,person,object
25668,SwAV(R),1092,0.040310826152563095,car-b,part
25669,SwAV(R),1093,0.025490539148449898,food,material
25670,SwAV(R),1094,0.129083052277565,brick,material
25671,SwAV(R),1095,0.0431428961455822,grass-b,part
25672,SwAV(R),1096,0.0802803710103035,person-t,part
25673,SwAV(R),1097,0.025244703516364098,grass,object
25674,SwAV(R),1098,0.015004739165306091,sky-b,part
25675,SwAV(R),1099,0.03054206818342209,bicycle,object
25676,SwAV(R),1100,0.02657281793653965,person-b,part
25677,SwAV(R),1101,0.033604517579078674,earth,object
25678,SwAV(R),1102,0.03922748938202858,car-t,part
25679,SwAV(R),1103,0.041844721883535385,person,object
25680,SwAV(R),1104,0.03546549007296562,fence,object
25681,SwAV(R),1105,0.06669728457927704,car,object
25682,SwAV(R),1106,0.027172811329364777,building-b,part
25683,SwAV(R),1107,0.04037509113550186,head,part
25684,SwAV(R),1108,0.04429970309138298,cloud,part
25685,SwAV(R),1109,0.029186617583036423,house,object
25686,SwAV(R),1110,0.04077295586466789,sky-b,part
25687,SwAV(R),1111,0.02419857308268547,metal,material
25688,SwAV(R),1112,0.032002899795770645,tree,object
25689,SwAV(R),1113,0.10316295176744461,head,part
25690,SwAV(R),1114,0.050098393112421036,shelf,object
25691,SwAV(R),1115,0.07993156462907791,floor-b,part
25692,SwAV(R),1116,0.025276051834225655,floor-b,part
25693,SwAV(R),1117,0.05768095701932907,person-t,part
25694,SwAV(R),1118,0.05173015967011452,building-b,part
25695,SwAV(R),1119,0.031801290810108185,person-t,part
25696,SwAV(R),1120,0.04724736511707306,person-t,part
25697,SwAV(R),1121,0.019428031519055367,metal,material
25698,SwAV(R),1122,0.029807062819600105,torso,part
25699,SwAV(R),1123,0.04828294739127159,water-t,part
25700,SwAV(R),1124,0.017437728121876717,black,color
25701,SwAV(R),1125,0.06379815936088562,skin,material
25702,SwAV(R),1126,0.02015625685453415,paper,material
25703,SwAV(R),1127,0.025128280743956566,flower,object
25704,SwAV(R),1128,0.06934395432472229,building-t,part
25705,SwAV(R),1129,0.03209807723760605,shelf,object
25706,SwAV(R),1130,0.024149935692548752,person,object
25707,SwAV(R),1131,0.06864539533853531,head,part
25708,SwAV(R),1132,0.034046269953250885,torso,part
25709,SwAV(R),1133,0.047327522188425064,torso,part
25710,SwAV(R),1134,0.03682098165154457,person-b,part
25711,SwAV(R),1135,0.019933568313717842,earth,object
25712,SwAV(R),1136,0.036739226430654526,house,object
25713,SwAV(R),1137,0.031089352443814278,ceiling-b,part
25714,SwAV(R),1138,0.02997448667883873,sky-b,part
25715,SwAV(R),1139,0.031826384365558624,person-t,part
25716,SwAV(R),1140,0.031472451984882355,wall,object
25717,SwAV(R),1141,0.02199665457010269,black,color
25718,SwAV(R),1142,0.035782963037490845,earth,object
25719,SwAV(R),1143,0.03304962068796158,person-t,part
25720,SwAV(R),1144,0.030657852068543434,wheel,object
25721,SwAV(R),1145,0.0596124492585659,window,object
25722,SwAV(R),1146,0.0547177828848362,car,object
25723,SwAV(R),1147,0.024712739512324333,leg,part
25724,SwAV(R),1148,0.022272160276770592,torso,part
25725,SwAV(R),1149,0.04801555722951889,house,object
25726,SwAV(R),1150,0.03745386749505997,wallpaper,material
25727,SwAV(R),1151,0.03566553443670273,wall-b,part
25728,SwAV(R),1152,0.055465858429670334,painting,object
25729,SwAV(R),1153,0.023614170029759407,boat,object
25730,SwAV(R),1154,0.03760940954089165,window,object
25731,SwAV(R),1155,0.023895610123872757,torso,part
25732,SwAV(R),1156,0.036149222403764725,ceramic,material
25733,SwAV(R),1157,0.025419211015105247,airplane,object
25734,SwAV(R),1158,0.0489966943860054,building-b,part
25735,SwAV(R),1159,0.022429127246141434,case,object
25736,SwAV(R),1160,0.022332390770316124,sea,object
25737,SwAV(R),1161,0.017268497496843338,metal,material
25738,SwAV(R),1162,0.040495824068784714,car-t,part
25739,SwAV(R),1163,0.01698433794081211,person-r,part
25740,SwAV(R),1164,0.06533907353878021,arm,part
25741,SwAV(R),1165,0.048560649156570435,door,object
25742,SwAV(R),1166,0.026282545179128647,seat,object
25743,SwAV(R),1167,0.03303540125489235,grass-t,part
25744,SwAV(R),1168,0.018175367265939713,building,object
25745,SwAV(R),1169,0.10836219787597656,person-t,part
25746,SwAV(R),1170,0.01791919395327568,door,object
25747,SwAV(R),1171,0.02771761454641819,sky-b,part
25748,SwAV(R),1172,0.03548456355929375,person-b,part
25749,SwAV(R),1173,0.02602517046034336,wall,object
25750,SwAV(R),1174,0.040366705507040024,person-t,part
25751,SwAV(R),1175,0.0225080493837595,person-t,part
25752,SwAV(R),1176,0.025919049978256226,wheel,object
25753,SwAV(R),1177,0.06034568324685097,ceiling,object
25754,SwAV(R),1178,0.02908567525446415,mountain,object
25755,SwAV(R),1179,0.03228624165058136,mountain-t,part
25756,SwAV(R),1180,0.040025319904088974,ceiling-b,part
25757,SwAV(R),1181,0.04399503767490387,paper,material
25758,SwAV(R),1182,0.022435849532485008,glass,material
25759,SwAV(R),1183,0.026716100051999092,building-t,part
25760,SwAV(R),1184,0.020121680572628975,house,object
25761,SwAV(R),1185,0.05451444908976555,fence,object
25762,SwAV(R),1186,0.05079064518213272,road,object
25763,SwAV(R),1187,0.030743449926376343,horse,object
25764,SwAV(R),1188,0.021091025322675705,paper,material
25765,SwAV(R),1189,0.03829532861709595,water,object
25766,SwAV(R),1190,0.021410761401057243,person,object
25767,SwAV(R),1191,0.03271528705954552,chair,object
25768,SwAV(R),1192,0.036355651915073395,torso,part
25769,SwAV(R),1193,0.05176535248756409,house,object
25770,SwAV(R),1194,0.03781912475824356,plastic,material
25771,SwAV(R),1195,0.04525346681475639,ceiling-b,part
25772,SwAV(R),1196,0.02048749290406704,chair,object
25773,SwAV(R),1197,0.02927147038280964,floor,object
25774,SwAV(R),1198,0.027430661022663116,mountain,object
25775,SwAV(R),1199,0.022438909858465195,person-t,part
25776,SwAV(R),1200,0.017774421721696854,head,part
25777,SwAV(R),1201,0.05383998900651932,tree-t,part
25778,SwAV(R),1202,0.04848698899149895,window,object
25779,SwAV(R),1203,0.016191229224205017,window,object
25780,SwAV(R),1204,0.03631652519106865,bed,object
25781,SwAV(R),1205,0.02849048562347889,floor-t,part
25782,SwAV(R),1206,0.029061583802103996,building-b,part
25783,SwAV(R),1207,0.027424035593867302,food,material
25784,SwAV(R),1208,0.052945543080568314,seat,object
25785,SwAV(R),1209,0.030458776280283928,water,object
25786,SwAV(R),1210,0.045236725360155106,earth,object
25787,SwAV(R),1211,0.043763089925050735,paper,material
25788,SwAV(R),1212,0.027939004823565483,sky,object
25789,SwAV(R),1213,0.02130351960659027,building-b,part
25790,SwAV(R),1214,0.10850157588720322,window,object
25791,SwAV(R),1215,0.021320071071386337,food,material
25792,SwAV(R),1216,0.02396504580974579,window,object
25793,SwAV(R),1217,0.048512402921915054,table,object
25794,SwAV(R),1218,0.06330351531505585,airplane,object
25795,SwAV(R),1219,0.02919427677989006,column,object
25796,SwAV(R),1220,0.043218404054641724,ceiling-b,part
25797,SwAV(R),1221,0.028543096035718918,building-t,part
25798,SwAV(R),1222,0.02268116921186447,car,object
25799,SwAV(R),1223,0.018730290234088898,road,object
25800,SwAV(R),1224,0.043351639062166214,building,object
25801,SwAV(R),1225,0.022670451551675797,metal,material
25802,SwAV(R),1226,0.021685680374503136,metal,material
25803,SwAV(R),1227,0.055497512221336365,car,object
25804,SwAV(R),1228,0.06255413591861725,grandstand,object
25805,SwAV(R),1229,0.020292513072490692,purple,color
25806,SwAV(R),1230,0.038507089018821716,ceiling,object
25807,SwAV(R),1231,0.07751843333244324,car,object
25808,SwAV(R),1232,0.0458257794380188,person-t,part
25809,SwAV(R),1233,0.03252718225121498,person,object
25810,SwAV(R),1234,0.03319098427891731,house,object
25811,SwAV(R),1235,0.030332427471876144,chair,object
25812,SwAV(R),1236,0.04759988561272621,horse,object
25813,SwAV(R),1237,0.11483916640281677,torso,part
25814,SwAV(R),1238,0.02334650792181492,building-t,part
25815,SwAV(R),1239,0.031240146607160568,glass,material
25816,SwAV(R),1240,0.03222748637199402,person-t,part
25817,SwAV(R),1241,0.026545949280261993,mountain-t,part
25818,SwAV(R),1242,0.02533791773021221,paper,material
25819,SwAV(R),1243,0.029225697740912437,cabinet,object
25820,SwAV(R),1244,0.028376135975122452,water,object
25821,SwAV(R),1245,0.03643672913312912,head,part
25822,SwAV(R),1246,0.0558244027197361,torso,part
25823,SwAV(R),1247,0.04656345769762993,paper,material
25824,SwAV(R),1248,0.06105295196175575,torso,part
25825,SwAV(R),1249,0.0722099095582962,leg,part
25826,SwAV(R),1250,0.035619959235191345,car-b,part
25827,SwAV(R),1251,0.03877594694495201,person,object
25828,SwAV(R),1252,0.0337151363492012,fence,object
25829,SwAV(R),1253,0.03345884755253792,person-b,part
25830,SwAV(R),1254,0.04649315029382706,road,object
25831,SwAV(R),1255,0.02503417246043682,person-b,part
25832,SwAV(R),1256,0.02521655149757862,wall-t,part
25833,SwAV(R),1257,0.02318282052874565,stone,material
25834,SwAV(R),1258,0.04271513596177101,car,object
25835,SwAV(R),1259,0.029366081580519676,sky-b,part
25836,SwAV(R),1260,0.01952086202800274,metal,material
25837,SwAV(R),1261,0.028891218826174736,building,object
25838,SwAV(R),1262,0.052207548171281815,person-t,part
25839,SwAV(R),1263,0.033429041504859924,torso,part
25840,SwAV(R),1264,0.045381102710962296,tree-t,part
25841,SwAV(R),1265,0.018583348020911217,boat,object
25842,SwAV(R),1266,0.029676491394639015,fur,material
25843,SwAV(R),1267,0.06329182535409927,stairway,object
25844,SwAV(R),1268,0.02782685123383999,blue,color
25845,SwAV(R),1269,0.03455095738172531,torso,part
25846,SwAV(R),1270,0.04309915751218796,window,object
25847,SwAV(R),1271,0.04759123921394348,torso,part
25848,SwAV(R),1272,0.018680492416024208,metal,material
25849,SwAV(R),1273,0.03506900370121002,field,object
25850,SwAV(R),1274,0.04283532872796059,snow,object
25851,SwAV(R),1275,0.05141877382993698,shelf,object
25852,SwAV(R),1276,0.03914787992835045,earth,object
25853,SwAV(R),1277,0.02274029329419136,tile,material
25854,SwAV(R),1278,0.03968750312924385,horse,object
25855,SwAV(R),1279,0.06749862432479858,person-t,part
25856,SwAV(R),1280,0.03802591934800148,food,material
25857,SwAV(R),1281,0.03133831173181534,ceiling-b,part
25858,SwAV(R),1282,0.02713872492313385,wall-b,part
25859,SwAV(R),1283,0.02653774432837963,earth,object
25860,SwAV(R),1284,0.10648302733898163,horse,object
25861,SwAV(R),1285,0.070633165538311,head,part
25862,SwAV(R),1286,0.04164868965744972,table,object
25863,SwAV(R),1287,0.049826450645923615,mountain,object
25864,SwAV(R),1288,0.02293175645172596,car,object
25865,SwAV(R),1289,0.05553485453128815,ceramic,material
25866,SwAV(R),1290,0.028461262583732605,fence,object
25867,SwAV(R),1291,0.03676825761795044,ceiling,object
25868,SwAV(R),1292,0.02848418615758419,airplane,object
25869,SwAV(R),1293,0.04697616025805473,signboard,object
25870,SwAV(R),1294,0.042478591203689575,window,object
25871,SwAV(R),1295,0.020643820986151695,building-b,part
25872,SwAV(R),1296,0.062398601323366165,torso,part
25873,SwAV(R),1297,0.05554332584142685,field,object
25874,SwAV(R),1298,0.01948794350028038,person-b,part
25875,SwAV(R),1299,0.0431087426841259,building-t,part
25876,SwAV(R),1300,0.03738870471715927,paper,material
25877,SwAV(R),1301,0.11720139533281326,skin,material
25878,SwAV(R),1302,0.025456417351961136,person-t,part
25879,SwAV(R),1303,0.06784841418266296,tree-t,part
25880,SwAV(R),1304,0.023145576938986778,sea,object
25881,SwAV(R),1305,0.022419515997171402,road,object
25882,SwAV(R),1306,0.04528552666306496,floor-b,part
25883,SwAV(R),1307,0.021926550194621086,tree-t,part
25884,SwAV(R),1308,0.026572583243250847,sky-b,part
25885,SwAV(R),1309,0.050076115876436234,tree,object
25886,SwAV(R),1310,0.019330890849232674,tree,object
25887,SwAV(R),1311,0.026532256975769997,seat,object
25888,SwAV(R),1312,0.03780555725097656,building-t,part
25889,SwAV(R),1313,0.05627576261758804,person-b,part
25890,SwAV(R),1314,0.044061996042728424,car-b,part
25891,SwAV(R),1315,0.02286343462765217,water,object
25892,SwAV(R),1316,0.07199613004922867,tree-b,part
25893,SwAV(R),1317,0.05804047733545303,tree-b,part
25894,SwAV(R),1318,0.024410469457507133,metal,material
25895,SwAV(R),1319,0.05002707242965698,torso,part
25896,SwAV(R),1320,0.09533562511205673,grandstand,object
25897,SwAV(R),1321,0.02455267496407032,black,color
25898,SwAV(R),1322,0.023931968957185745,washer,object
25899,SwAV(R),1323,0.028127461671829224,building-b,part
25900,SwAV(R),1324,0.03190137445926666,torso,part
25901,SwAV(R),1325,0.054954513907432556,wall-t,part
25902,SwAV(R),1326,0.05724567174911499,swimming pool,object
25903,SwAV(R),1327,0.018169792369008064,car,object
25904,SwAV(R),1328,0.05151214078068733,person-t,part
25905,SwAV(R),1329,0.020002372562885284,palm,object
25906,SwAV(R),1330,0.08919207006692886,water,object
25907,SwAV(R),1331,0.04650285840034485,ceramic,material
25908,SwAV(R),1332,0.022523585706949234,road,object
25909,SwAV(R),1333,0.0241110697388649,table,object
25910,SwAV(R),1334,0.03644964098930359,shelf,object
25911,SwAV(R),1335,0.0559377484023571,cabinet,object
25912,SwAV(R),1336,0.03955802693963051,horse,object
25913,SwAV(R),1337,0.02316414937376976,food,material
25914,SwAV(R),1338,0.0598035492002964,skin,material
25915,SwAV(R),1339,0.04843045398592949,table,object
25916,SwAV(R),1340,0.12249982357025146,house,object
25917,SwAV(R),1341,0.022003117948770523,boat,object
25918,SwAV(R),1342,0.043710533529520035,cabinet,object
25919,SwAV(R),1343,0.08505922555923462,person-b,part
25920,SwAV(R),1344,0.02098126709461212,water,object
25921,SwAV(R),1345,0.09243273735046387,field,object
25922,SwAV(R),1346,0.028552165254950523,road,object
25923,SwAV(R),1347,0.048808030784130096,car-t,part
25924,SwAV(R),1348,0.04046881943941116,house,object
25925,SwAV(R),1349,0.020890360698103905,plant,object
25926,SwAV(R),1350,0.04806152358651161,table,object
25927,SwAV(R),1351,0.02334517613053322,metal,material
25928,SwAV(R),1352,0.029052330181002617,door,object
25929,SwAV(R),1353,0.049724139273166656,ceiling,object
25930,SwAV(R),1354,0.034054044634103775,torso,part
25931,SwAV(R),1355,0.036489151418209076,person-t,part
25932,SwAV(R),1356,0.022640470415353775,metal,material
25933,SwAV(R),1357,0.03216363489627838,torso,part
25934,SwAV(R),1358,0.030698640272021294,wood,material
25935,SwAV(R),1359,0.03400536626577377,ceiling,object
25936,SwAV(R),1360,0.020134005695581436,waterfall,object
25937,SwAV(R),1361,0.0371071919798851,rock,object
25938,SwAV(R),1362,0.025494104251265526,torso,part
25939,SwAV(R),1363,0.04936310648918152,paper,material
25940,SwAV(R),1364,0.015316316857933998,sky-b,part
25941,SwAV(R),1365,0.029199810698628426,fence,object
25942,SwAV(R),1366,0.028246015310287476,earth,object
25943,SwAV(R),1367,0.0374438539147377,torso,part
25944,SwAV(R),1368,0.025538288056850433,metal,material
25945,SwAV(R),1369,0.05882390961050987,leg,part
25946,SwAV(R),1370,0.05434078350663185,person-t,part
25947,SwAV(R),1371,0.024097010493278503,car,object
25948,SwAV(R),1372,0.03932240232825279,paper,material
25949,SwAV(R),1373,0.019737618044018745,torso,part
25950,SwAV(R),1374,0.02840237133204937,person,object
25951,SwAV(R),1375,0.0745798647403717,tree-t,part
25952,SwAV(R),1376,0.025163719430565834,wall-b,part
25953,SwAV(R),1377,0.18535131216049194,car,object
25954,SwAV(R),1378,0.03292463719844818,building,object
25955,SwAV(R),1379,0.10792303085327148,person-t,part
25956,SwAV(R),1380,0.017168113961815834,metal,material
25957,SwAV(R),1381,0.03191613778471947,person-t,part
25958,SwAV(R),1382,0.03376263752579689,ceiling,object
25959,SwAV(R),1383,0.044229235500097275,signboard,object
25960,SwAV(R),1384,0.0212930329144001,person-t,part
25961,SwAV(R),1385,0.02520160749554634,building-b,part
25962,SwAV(R),1386,0.03232685476541519,person-t,part
25963,SwAV(R),1387,0.03419039025902748,building-t,part
25964,SwAV(R),1388,0.03886346146464348,person-b,part
25965,SwAV(R),1389,0.07386051118373871,ceiling,object
25966,SwAV(R),1390,0.032667890191078186,person-b,part
25967,SwAV(R),1391,0.047120727598667145,sea,object
25968,SwAV(R),1392,0.050957683473825455,house,object
25969,SwAV(R),1393,0.05747455731034279,torso,part
25970,SwAV(R),1394,0.02694307267665863,leg,part
25971,SwAV(R),1395,0.025941813364624977,waterfall,object
25972,SwAV(R),1396,0.025270825251936913,floor,object
25973,SwAV(R),1397,0.03108983300626278,tree-t,part
25974,SwAV(R),1398,0.05778038874268532,horse,object
25975,SwAV(R),1399,0.030426206067204475,signboard,object
25976,SwAV(R),1400,0.024951357394456863,building-b,part
25977,SwAV(R),1401,0.0323413722217083,ceiling,object
25978,SwAV(R),1402,0.06451461464166641,person-t,part
25979,SwAV(R),1403,0.04378358647227287,bus,object
25980,SwAV(R),1404,0.047378189861774445,head,part
25981,SwAV(R),1405,0.030732478946447372,floor,object
25982,SwAV(R),1406,0.0840524286031723,head,part
25983,SwAV(R),1407,0.05047661438584328,grass,object
25984,SwAV(R),1408,0.022903986275196075,food,material
25985,SwAV(R),1409,0.0921112447977066,car-t,part
25986,SwAV(R),1410,0.03137926012277603,mountain,object
25987,SwAV(R),1411,0.07480914890766144,torso,part
25988,SwAV(R),1412,0.018811259418725967,plant,object
25989,SwAV(R),1413,0.03924444317817688,tree-t,part
25990,SwAV(R),1414,0.04315533488988876,house,object
25991,SwAV(R),1415,0.024432534351944923,building-t,part
25992,SwAV(R),1416,0.021260857582092285,road,object
25993,SwAV(R),1417,0.04904262349009514,person-t,part
25994,SwAV(R),1418,0.03836094215512276,signboard,object
25995,SwAV(R),1419,0.03411966934800148,ceiling,object
25996,SwAV(R),1420,0.0573699027299881,person-t,part
25997,SwAV(R),1421,0.03767068311572075,grass,object
25998,SwAV(R),1422,0.02678762562572956,airplane,object
25999,SwAV(R),1423,0.031228112056851387,stone,material
26000,SwAV(R),1424,0.0269392728805542,water,object
26001,SwAV(R),1425,0.024316102266311646,water-t,part
26002,SwAV(R),1426,0.07022960484027863,car-t,part
26003,SwAV(R),1427,0.01922987401485443,curtain,object
26004,SwAV(R),1428,0.021817399188876152,shelf,object
26005,SwAV(R),1429,0.02296394295990467,stairway,object
26006,SwAV(R),1430,0.042740702629089355,building-t,part
26007,SwAV(R),1431,0.014958711341023445,person-b,part
26008,SwAV(R),1432,0.0893338993191719,house,object
26009,SwAV(R),1433,0.0753244161605835,ceiling,object
26010,SwAV(R),1434,0.022957688197493553,torso,part
26011,SwAV(R),1435,0.03666267171502113,wall-b,part
26012,SwAV(R),1436,0.02499704621732235,building-b,part
26013,SwAV(R),1437,0.030714869499206543,building-t,part
26014,SwAV(R),1438,0.057905957102775574,car,object
26015,SwAV(R),1439,0.030645696446299553,ceiling-b,part
26016,SwAV(R),1440,0.025508293882012367,black,color
26017,SwAV(R),1441,0.03844589367508888,sky-b,part
26018,SwAV(R),1442,0.054360464215278625,floor-t,part
26019,SwAV(R),1443,0.04666316509246826,apparel,object
26020,SwAV(R),1444,0.02602604776620865,wood,material
26021,SwAV(R),1445,0.021760674193501472,food,material
26022,SwAV(R),1446,0.03574173524975777,stairway,object
26023,SwAV(R),1447,0.12264815717935562,head,part
26024,SwAV(R),1448,0.021998833864927292,building-b,part
26025,SwAV(R),1449,0.033312033861875534,airplane,object
26026,SwAV(R),1450,0.02094167470932007,stairway,object
26027,SwAV(R),1451,0.044786565005779266,paper,material
26028,SwAV(R),1452,0.020162437111139297,building,object
26029,SwAV(R),1453,0.030732672661542892,torso,part
26030,SwAV(R),1454,0.027878383174538612,person-b,part
26031,SwAV(R),1455,0.04649994522333145,earth,object
26032,SwAV(R),1456,0.020886912941932678,seat,object
26033,SwAV(R),1457,0.02374577336013317,metal,material
26034,SwAV(R),1458,0.019162215292453766,car,object
26035,SwAV(R),1459,0.031041478738188744,washer,object
26036,SwAV(R),1460,0.04242515191435814,window,object
26037,SwAV(R),1461,0.028424588963389397,building-t,part
26038,SwAV(R),1462,0.03702624514698982,rock,object
26039,SwAV(R),1463,0.023917825892567635,bed,object
26040,SwAV(R),1464,0.027726443484425545,ceiling-b,part
26041,SwAV(R),1465,0.0768335834145546,leg,part
26042,SwAV(R),1466,0.0357479564845562,head,part
26043,SwAV(R),1467,0.02889477275311947,person-b,part
26044,SwAV(R),1468,0.02183946594595909,wall-r,part
26045,SwAV(R),1469,0.05123794823884964,person-b,part
26046,SwAV(R),1470,0.021523620933294296,fence,object
26047,SwAV(R),1471,0.035751257091760635,person-t,part
26048,SwAV(R),1472,0.018897950649261475,signboard,object
26049,SwAV(R),1473,0.06716348975896835,floor,object
26050,SwAV(R),1474,0.025577064603567123,waterfall,object
26051,SwAV(R),1475,0.0338546447455883,shelf,object
26052,SwAV(R),1476,0.027825579047203064,car,object
26053,SwAV(R),1477,0.03616614267230034,building-b,part
26054,SwAV(R),1478,0.038003433495759964,wall-t,part
26055,SwAV(R),1479,0.04848569259047508,car,object
26056,SwAV(R),1480,0.027775948867201805,house,object
26057,SwAV(R),1481,0.040490295737981796,floor-t,part
26058,SwAV(R),1482,0.02220180071890354,paper,material
26059,SwAV(R),1483,0.03491947799921036,leg,part
26060,SwAV(R),1484,0.03994015231728554,wall-b,part
26061,SwAV(R),1485,0.023976683616638184,building-b,part
26062,SwAV(R),1486,0.037902966141700745,building-t,part
26063,SwAV(R),1487,0.06187014281749725,person-t,part
26064,SwAV(R),1488,0.024290956556797028,car-b,part
26065,SwAV(R),1489,0.021921426057815552,shelf,object
26066,SwAV(R),1490,0.039813317358493805,fence,object
26067,SwAV(R),1491,0.05846695974469185,torso,part
